"","bigram","bigram_position","word"
"68365","re","1","realities"
"68366","ea","2","realities"
"68367","al","3","realities"
"68368","li","4","realities"
"68369","it","5","realities"
"68370","ti","6","realities"
"68371","ie","7","realities"
"68372","es","8","realities"
"68373","re","1","realtor"
"68374","ea","2","realtor"
"68375","al","3","realtor"
"68376","lt","4","realtor"
"68377","to","5","realtor"
"68378","or","6","realtor"
"68379","re","1","reaper"
"68380","ea","2","reaper"
"68381","ap","3","reaper"
"68382","pe","4","reaper"
"68383","er","5","reaper"
"68384","re","1","reds"
"68385","ed","2","reds"
"68386","ds","3","reds"
"68387","re","1","rehabilitation"
"68388","eh","2","rehabilitation"
"68389","ha","3","rehabilitation"
"68390","ab","4","rehabilitation"
"68391","bi","5","rehabilitation"
"68392","il","6","rehabilitation"
"68393","li","7","rehabilitation"
"68394","it","8","rehabilitation"
"68395","ta","9","rehabilitation"
"68396","at","10","rehabilitation"
"68397","ti","11","rehabilitation"
"68398","io","12","rehabilitation"
"68399","on","13","rehabilitation"
"68400","re","1","reproduce"
"68401","ep","2","reproduce"
"68402","pr","3","reproduce"
"68403","ro","4","reproduce"
"68404","od","5","reproduce"
"68405","du","6","reproduce"
"68406","uc","7","reproduce"
"68407","ce","8","reproduce"
"68408","re","1","resentment"
"68409","es","2","resentment"
"68410","se","3","resentment"
"68411","en","4","resentment"
"68412","nt","5","resentment"
"68413","tm","6","resentment"
"68414","me","7","resentment"
"68415","en","8","resentment"
"68416","nt","9","resentment"
"68417","re","1","resourceful"
"68418","es","2","resourceful"
"68419","so","3","resourceful"
"68420","ou","4","resourceful"
"68421","ur","5","resourceful"
"68422","rc","6","resourceful"
"68423","ce","7","resourceful"
"68424","ef","8","resourceful"
"68425","fu","9","resourceful"
"68426","ul","10","resourceful"
"68427","re","1","restrain"
"68428","es","2","restrain"
"68429","st","3","restrain"
"68430","tr","4","restrain"
"68431","ra","5","restrain"
"68432","ai","6","restrain"
"68433","in","7","restrain"
"68434","re","1","restraints"
"68435","es","2","restraints"
"68436","st","3","restraints"
"68437","tr","4","restraints"
"68438","ra","5","restraints"
"68439","ai","6","restraints"
"68440","in","7","restraints"
"68441","nt","8","restraints"
"68442","ts","9","restraints"
"68443","ri","1","risen"
"68444","is","2","risen"
"68445","se","3","risen"
"68446","en","4","risen"
"68447","sa","1","salsa"
"68448","al","2","salsa"
"68449","ls","3","salsa"
"68450","sa","4","salsa"
"68451","sp","1","speeds"
"68452","pe","2","speeds"
"68453","ee","3","speeds"
"68454","ed","4","speeds"
"68455","ds","5","speeds"
"68456","sp","1","spiral"
"68457","pi","2","spiral"
"68458","ir","3","spiral"
"68459","ra","4","spiral"
"68460","al","5","spiral"
"68461","sp","1","sprained"
"68462","pr","2","sprained"
"68463","ra","3","sprained"
"68464","ai","4","sprained"
"68465","in","5","sprained"
"68466","ne","6","sprained"
"68467","ed","7","sprained"
"68468","st","1","stamped"
"68469","ta","2","stamped"
"68470","am","3","stamped"
"68471","mp","4","stamped"
"68472","pe","5","stamped"
"68473","ed","6","stamped"
"68474","st","1","starvation"
"68475","ta","2","starvation"
"68476","ar","3","starvation"
"68477","rv","4","starvation"
"68478","va","5","starvation"
"68479","at","6","starvation"
"68480","ti","7","starvation"
"68481","io","8","starvation"
"68482","on","9","starvation"
"68483","su","1","subjected"
"68484","ub","2","subjected"
"68485","bj","3","subjected"
"68486","je","4","subjected"
"68487","ec","5","subjected"
"68488","ct","6","subjected"
"68489","te","7","subjected"
"68490","ed","8","subjected"
"68491","su","1","suffocating"
"68492","uf","2","suffocating"
"68493","ff","3","suffocating"
"68494","fo","4","suffocating"
"68495","oc","5","suffocating"
"68496","ca","6","suffocating"
"68497","at","7","suffocating"
"68498","ti","8","suffocating"
"68499","in","9","suffocating"
"68500","ng","10","suffocating"
"68501","su","1","summary"
"68502","um","2","summary"
"68503","mm","3","summary"
"68504","ma","4","summary"
"68505","ar","5","summary"
"68506","ry","6","summary"
"68507","sw","1","swallowing"
"68508","wa","2","swallowing"
"68509","al","3","swallowing"
"68510","ll","4","swallowing"
"68511","lo","5","swallowing"
"68512","ow","6","swallowing"
"68513","wi","7","swallowing"
"68514","in","8","swallowing"
"68515","ng","9","swallowing"
"68516","ta","1","tasting"
"68517","as","2","tasting"
"68518","st","3","tasting"
"68519","ti","4","tasting"
"68520","in","5","tasting"
"68521","ng","6","tasting"
"68522","te","1","tex"
"68523","ex","2","tex"
"68524","to","1","tolerated"
"68525","ol","2","tolerated"
"68526","le","3","tolerated"
"68527","er","4","tolerated"
"68528","ra","5","tolerated"
"68529","at","6","tolerated"
"68530","te","7","tolerated"
"68531","ed","8","tolerated"
"68532","tu","1","tucson"
"68533","uc","2","tucson"
"68534","cs","3","tucson"
"68535","so","4","tucson"
"68536","on","5","tucson"
"68537","un","1","uncanny"
"68538","nc","2","uncanny"
"68539","ca","3","uncanny"
"68540","an","4","uncanny"
"68541","nn","5","uncanny"
"68542","ny","6","uncanny"
"68543","un","1","undermine"
"68544","nd","2","undermine"
"68545","de","3","undermine"
"68546","er","4","undermine"
"68547","rm","5","undermine"
"68548","mi","6","undermine"
"68549","in","7","undermine"
"68550","ne","8","undermine"
"68551","un","1","unharmed"
"68552","nh","2","unharmed"
"68553","ha","3","unharmed"
"68554","ar","4","unharmed"
"68555","rm","5","unharmed"
"68556","me","6","unharmed"
"68557","ed","7","unharmed"
"68558","un","1","unloading"
"68559","nl","2","unloading"
"68560","lo","3","unloading"
"68561","oa","4","unloading"
"68562","ad","5","unloading"
"68563","di","6","unloading"
"68564","in","7","unloading"
"68565","ng","8","unloading"
"68566","un","1","unorthodox"
"68567","no","2","unorthodox"
"68568","or","3","unorthodox"
"68569","rt","4","unorthodox"
"68570","th","5","unorthodox"
"68571","ho","6","unorthodox"
"68572","od","7","unorthodox"
"68573","do","8","unorthodox"
"68574","ox","9","unorthodox"
"68575","up","1","upsets"
"68576","ps","2","upsets"
"68577","se","3","upsets"
"68578","et","4","upsets"
"68579","ts","5","upsets"
"68580","ur","1","urges"
"68581","rg","2","urges"
"68582","ge","3","urges"
"68583","es","4","urges"
"68584","us","1","usher"
"68585","sh","2","usher"
"68586","he","3","usher"
"68587","er","4","usher"
"68588","va","1","vandalism"
"68589","an","2","vandalism"
"68590","nd","3","vandalism"
"68591","da","4","vandalism"
"68592","al","5","vandalism"
"68593","li","6","vandalism"
"68594","is","7","vandalism"
"68595","sm","8","vandalism"
"68596","wa","1","washroom"
"68597","as","2","washroom"
"68598","sh","3","washroom"
"68599","hr","4","washroom"
"68600","ro","5","washroom"
"68601","oo","6","washroom"
"68602","om","7","washroom"
"68603","wh","1","whoopee"
"68604","ho","2","whoopee"
"68605","oo","3","whoopee"
"68606","op","4","whoopee"
"68607","pe","5","whoopee"
"68608","ee","6","whoopee"
"68609","wr","1","wrapper"
"68610","ra","2","wrapper"
"68611","ap","3","wrapper"
"68612","pp","4","wrapper"
"68613","pe","5","wrapper"
"68614","er","6","wrapper"
"68615","ad","1","adjustments"
"68616","dj","2","adjustments"
"68617","ju","3","adjustments"
"68618","us","4","adjustments"
"68619","st","5","adjustments"
"68620","tm","6","adjustments"
"68621","me","7","adjustments"
"68622","en","8","adjustments"
"68623","nt","9","adjustments"
"68624","ts","10","adjustments"
"68625","ad","1","administrator"
"68626","dm","2","administrator"
"68627","mi","3","administrator"
"68628","in","4","administrator"
"68629","ni","5","administrator"
"68630","is","6","administrator"
"68631","st","7","administrator"
"68632","tr","8","administrator"
"68633","ra","9","administrator"
"68634","at","10","administrator"
"68635","to","11","administrator"
"68636","or","12","administrator"
"68637","ar","1","artwork"
"68638","rt","2","artwork"
"68639","tw","3","artwork"
"68640","wo","4","artwork"
"68641","or","5","artwork"
"68642","rk","6","artwork"
"68643","au","1","audiences"
"68644","ud","2","audiences"
"68645","di","3","audiences"
"68646","ie","4","audiences"
"68647","en","5","audiences"
"68648","nc","6","audiences"
"68649","ce","7","audiences"
"68650","es","8","audiences"
"68651","au","1","auditorium"
"68652","ud","2","auditorium"
"68653","di","3","auditorium"
"68654","it","4","auditorium"
"68655","to","5","auditorium"
"68656","or","6","auditorium"
"68657","ri","7","auditorium"
"68658","iu","8","auditorium"
"68659","um","9","auditorium"
"68660","au","1","austria"
"68661","us","2","austria"
"68662","st","3","austria"
"68663","tr","4","austria"
"68664","ri","5","austria"
"68665","ia","6","austria"
"68666","ba","1","ballerina"
"68667","al","2","ballerina"
"68668","ll","3","ballerina"
"68669","le","4","ballerina"
"68670","er","5","ballerina"
"68671","ri","6","ballerina"
"68672","in","7","ballerina"
"68673","na","8","ballerina"
"68674","ba","1","basin"
"68675","as","2","basin"
"68676","si","3","basin"
"68677","in","4","basin"
"68678","be","1","beforehand"
"68679","ef","2","beforehand"
"68680","fo","3","beforehand"
"68681","or","4","beforehand"
"68682","re","5","beforehand"
"68683","eh","6","beforehand"
"68684","ha","7","beforehand"
"68685","an","8","beforehand"
"68686","nd","9","beforehand"
"68687","be","1","begs"
"68688","eg","2","begs"
"68689","gs","3","begs"
"68690","be","1","bellies"
"68691","el","2","bellies"
"68692","ll","3","bellies"
"68693","li","4","bellies"
"68694","ie","5","bellies"
"68695","es","6","bellies"
"68696","bi","1","bitterness"
"68697","it","2","bitterness"
"68698","tt","3","bitterness"
"68699","te","4","bitterness"
"68700","er","5","bitterness"
"68701","rn","6","bitterness"
"68702","ne","7","bitterness"
"68703","es","8","bitterness"
"68704","ss","9","bitterness"
"68705","bo","1","bossy"
"68706","os","2","bossy"
"68707","ss","3","bossy"
"68708","sy","4","bossy"
"68709","bo","1","boulder"
"68710","ou","2","boulder"
"68711","ul","3","boulder"
"68712","ld","4","boulder"
"68713","de","5","boulder"
"68714","er","6","boulder"
"68715","br","1","breached"
"68716","re","2","breached"
"68717","ea","3","breached"
"68718","ac","4","breached"
"68719","ch","5","breached"
"68720","he","6","breached"
"68721","ed","7","breached"
"68722","br","1","broccoli"
"68723","ro","2","broccoli"
"68724","oc","3","broccoli"
"68725","cc","4","broccoli"
"68726","co","5","broccoli"
"68727","ol","6","broccoli"
"68728","li","7","broccoli"
"68729","ca","1","caged"
"68730","ag","2","caged"
"68731","ge","3","caged"
"68732","ed","4","caged"
"68733","ca","1","calories"
"68734","al","2","calories"
"68735","lo","3","calories"
"68736","or","4","calories"
"68737","ri","5","calories"
"68738","ie","6","calories"
"68739","es","7","calories"
"68740","ci","1","circular"
"68741","ir","2","circular"
"68742","rc","3","circular"
"68743","cu","4","circular"
"68744","ul","5","circular"
"68745","la","6","circular"
"68746","ar","7","circular"
"68747","co","1","coupon"
"68748","ou","2","coupon"
"68749","up","3","coupon"
"68750","po","4","coupon"
"68751","on","5","coupon"
"68752","cu","1","cub"
"68753","ub","2","cub"
"68754","de","1","deduction"
"68755","ed","2","deduction"
"68756","du","3","deduction"
"68757","uc","4","deduction"
"68758","ct","5","deduction"
"68759","ti","6","deduction"
"68760","io","7","deduction"
"68761","on","8","deduction"
"68762","de","1","demonstrated"
"68763","em","2","demonstrated"
"68764","mo","3","demonstrated"
"68765","on","4","demonstrated"
"68766","ns","5","demonstrated"
"68767","st","6","demonstrated"
"68768","tr","7","demonstrated"
"68769","ra","8","demonstrated"
"68770","at","9","demonstrated"
"68771","te","10","demonstrated"
"68772","ed","11","demonstrated"
"68773","de","1","describes"
"68774","es","2","describes"
"68775","sc","3","describes"
"68776","cr","4","describes"
"68777","ri","5","describes"
"68778","ib","6","describes"
"68779","be","7","describes"
"68780","es","8","describes"
"68781","di","1","digger"
"68782","ig","2","digger"
"68783","gg","3","digger"
"68784","ge","4","digger"
"68785","er","5","digger"
"68786","di","1","distribute"
"68787","is","2","distribute"
"68788","st","3","distribute"
"68789","tr","4","distribute"
"68790","ri","5","distribute"
"68791","ib","6","distribute"
"68792","bu","7","distribute"
"68793","ut","8","distribute"
"68794","te","9","distribute"
"68795","dy","1","dysfunctional"
"68796","ys","2","dysfunctional"
"68797","sf","3","dysfunctional"
"68798","fu","4","dysfunctional"
"68799","un","5","dysfunctional"
"68800","nc","6","dysfunctional"
"68801","ct","7","dysfunctional"
"68802","ti","8","dysfunctional"
"68803","io","9","dysfunctional"
"68804","on","10","dysfunctional"
"68805","na","11","dysfunctional"
"68806","al","12","dysfunctional"
"68807","es","1","estimates"
"68808","st","2","estimates"
"68809","ti","3","estimates"
"68810","im","4","estimates"
"68811","ma","5","estimates"
"68812","at","6","estimates"
"68813","te","7","estimates"
"68814","es","8","estimates"
"68815","ev","1","evolve"
"68816","vo","2","evolve"
"68817","ol","3","evolve"
"68818","lv","4","evolve"
"68819","ve","5","evolve"
"68820","fa","1","famished"
"68821","am","2","famished"
"68822","mi","3","famished"
"68823","is","4","famished"
"68824","sh","5","famished"
"68825","he","6","famished"
"68826","ed","7","famished"
"68827","fa","1","farce"
"68828","ar","2","farce"
"68829","rc","3","farce"
"68830","ce","4","farce"
"68831","fe","1","festivities"
"68832","es","2","festivities"
"68833","st","3","festivities"
"68834","ti","4","festivities"
"68835","iv","5","festivities"
"68836","vi","6","festivities"
"68837","it","7","festivities"
"68838","ti","8","festivities"
"68839","ie","9","festivities"
"68840","es","10","festivities"
"68841","fi","1","fin"
"68842","in","2","fin"
"68843","fl","1","flake"
"68844","la","2","flake"
"68845","ak","3","flake"
"68846","ke","4","flake"
"68847","fo","1","forsaken"
"68848","or","2","forsaken"
"68849","rs","3","forsaken"
"68850","sa","4","forsaken"
"68851","ak","5","forsaken"
"68852","ke","6","forsaken"
"68853","en","7","forsaken"
"68854","fr","1","frisk"
"68855","ri","2","frisk"
"68856","is","3","frisk"
"68857","sk","4","frisk"
"68858","ga","1","gambled"
"68859","am","2","gambled"
"68860","mb","3","gambled"
"68861","bl","4","gambled"
"68862","le","5","gambled"
"68863","ed","6","gambled"
"68864","ga","1","gangway"
"68865","an","2","gangway"
"68866","ng","3","gangway"
"68867","gw","4","gangway"
"68868","wa","5","gangway"
"68869","ay","6","gangway"
"68870","ge","1","genetics"
"68871","en","2","genetics"
"68872","ne","3","genetics"
"68873","et","4","genetics"
"68874","ti","5","genetics"
"68875","ic","6","genetics"
"68876","cs","7","genetics"
"68877","go","1","godforsaken"
"68878","od","2","godforsaken"
"68879","df","3","godforsaken"
"68880","fo","4","godforsaken"
"68881","or","5","godforsaken"
"68882","rs","6","godforsaken"
"68883","sa","7","godforsaken"
"68884","ak","8","godforsaken"
"68885","ke","9","godforsaken"
"68886","en","10","godforsaken"
"68887","go","1","goodbyes"
"68888","oo","2","goodbyes"
"68889","od","3","goodbyes"
"68890","db","4","goodbyes"
"68891","by","5","goodbyes"
"68892","ye","6","goodbyes"
"68893","es","7","goodbyes"
"68894","gr","1","grotesque"
"68895","ro","2","grotesque"
"68896","ot","3","grotesque"
"68897","te","4","grotesque"
"68898","es","5","grotesque"
"68899","sq","6","grotesque"
"68900","qu","7","grotesque"
"68901","ue","8","grotesque"
"68902","gr","1","grownups"
"68903","ro","2","grownups"
"68904","ow","3","grownups"
"68905","wn","4","grownups"
"68906","nu","5","grownups"
"68907","up","6","grownups"
"68908","ps","7","grownups"
"68909","ha","1","harbour"
"68910","ar","2","harbour"
"68911","rb","3","harbour"
"68912","bo","4","harbour"
"68913","ou","5","harbour"
"68914","ur","6","harbour"
"68915","he","1","herring"
"68916","er","2","herring"
"68917","rr","3","herring"
"68918","ri","4","herring"
"68919","in","5","herring"
"68920","ng","6","herring"
"68921","ho","1","hombre"
"68922","om","2","hombre"
"68923","mb","3","hombre"
"68924","br","4","hombre"
"68925","re","5","hombre"
"68926","ho","1","hounds"
"68927","ou","2","hounds"
"68928","un","3","hounds"
"68929","nd","4","hounds"
"68930","ds","5","hounds"
"68931","hu","1","hup"
"68932","up","2","hup"
"68933","in","1","inconsiderate"
"68934","nc","2","inconsiderate"
"68935","co","3","inconsiderate"
"68936","on","4","inconsiderate"
"68937","ns","5","inconsiderate"
"68938","si","6","inconsiderate"
"68939","id","7","inconsiderate"
"68940","de","8","inconsiderate"
"68941","er","9","inconsiderate"
"68942","ra","10","inconsiderate"
"68943","at","11","inconsiderate"
"68944","te","12","inconsiderate"
"68945","in","1","inquiries"
"68946","nq","2","inquiries"
"68947","qu","3","inquiries"
"68948","ui","4","inquiries"
"68949","ir","5","inquiries"
"68950","ri","6","inquiries"
"68951","ie","7","inquiries"
"68952","es","8","inquiries"
"68953","in","1","intensely"
"68954","nt","2","intensely"
"68955","te","3","intensely"
"68956","en","4","intensely"
"68957","ns","5","intensely"
"68958","se","6","intensely"
"68959","el","7","intensely"
"68960","ly","8","intensely"
"68961","ja","1","jamaica"
"68962","am","2","jamaica"
"68963","ma","3","jamaica"
"68964","ai","4","jamaica"
"68965","ic","5","jamaica"
"68966","ca","6","jamaica"
"68967","ja","1","jamming"
"68968","am","2","jamming"
"68969","mm","3","jamming"
"68970","mi","4","jamming"
"68971","in","5","jamming"
"68972","ng","6","jamming"
"68973","jo","1","journalists"
"68974","ou","2","journalists"
"68975","ur","3","journalists"
"68976","rn","4","journalists"
"68977","na","5","journalists"
"68978","al","6","journalists"
"68979","li","7","journalists"
"68980","is","8","journalists"
"68981","st","9","journalists"
"68982","ts","10","journalists"
"68983","kn","1","knox"
"68984","no","2","knox"
"68985","ox","3","knox"
"68986","le","1","leaping"
"68987","ea","2","leaping"
"68988","ap","3","leaping"
"68989","pi","4","leaping"
"68990","in","5","leaping"
"68991","ng","6","leaping"
"68992","le","1","leery"
"68993","ee","2","leery"
"68994","er","3","leery"
"68995","ry","4","leery"
"68996","ma","1","maestro"
"68997","ae","2","maestro"
"68998","es","3","maestro"
"68999","st","4","maestro"
"69000","tr","5","maestro"
"69001","ro","6","maestro"
"69002","ma","1","makeover"
"69003","ak","2","makeover"
"69004","ke","3","makeover"
"69005","eo","4","makeover"
"69006","ov","5","makeover"
"69007","ve","6","makeover"
"69008","er","7","makeover"
"69009","ma","1","malpractice"
"69010","al","2","malpractice"
"69011","lp","3","malpractice"
"69012","pr","4","malpractice"
"69013","ra","5","malpractice"
"69014","ac","6","malpractice"
"69015","ct","7","malpractice"
"69016","ti","8","malpractice"
"69017","ic","9","malpractice"
"69018","ce","10","malpractice"
"69019","ma","1","mastered"
"69020","as","2","mastered"
"69021","st","3","mastered"
"69022","te","4","mastered"
"69023","er","5","mastered"
"69024","re","6","mastered"
"69025","ed","7","mastered"
"69026","me","1","meteor"
"69027","et","2","meteor"
"69028","te","3","meteor"
"69029","eo","4","meteor"
"69030","or","5","meteor"
"69031","mu","1","municipal"
"69032","un","2","municipal"
"69033","ni","3","municipal"
"69034","ic","4","municipal"
"69035","ci","5","municipal"
"69036","ip","6","municipal"
"69037","pa","7","municipal"
"69038","al","8","municipal"
"69039","mu","1","muslim"
"69040","us","2","muslim"
"69041","sl","3","muslim"
"69042","li","4","muslim"
"69043","im","5","muslim"
"69044","na","1","nana"
"69045","an","2","nana"
"69046","na","3","nana"
"69047","oc","1","occupational"
"69048","cc","2","occupational"
"69049","cu","3","occupational"
"69050","up","4","occupational"
"69051","pa","5","occupational"
"69052","at","6","occupational"
"69053","ti","7","occupational"
"69054","io","8","occupational"
"69055","on","9","occupational"
"69056","na","10","occupational"
"69057","al","11","occupational"
"69058","ou","1","outbreak"
"69059","ut","2","outbreak"
"69060","tb","3","outbreak"
"69061","br","4","outbreak"
"69062","re","5","outbreak"
"69063","ea","6","outbreak"
"69064","ak","7","outbreak"
"69065","ou","1","outs"
"69066","ut","2","outs"
"69067","ts","3","outs"
"69068","ov","1","oversight"
"69069","ve","2","oversight"
"69070","er","3","oversight"
"69071","rs","4","oversight"
"69072","si","5","oversight"
"69073","ig","6","oversight"
"69074","gh","7","oversight"
"69075","ht","8","oversight"
"69076","pa","1","panicking"
"69077","an","2","panicking"
"69078","ni","3","panicking"
"69079","ic","4","panicking"
"69080","ck","5","panicking"
"69081","ki","6","panicking"
"69082","in","7","panicking"
"69083","ng","8","panicking"
"69084","pe","1","peters"
"69085","et","2","peters"
"69086","te","3","peters"
"69087","er","4","peters"
"69088","rs","5","peters"
"69089","pi","1","pistols"
"69090","is","2","pistols"
"69091","st","3","pistols"
"69092","to","4","pistols"
"69093","ol","5","pistols"
"69094","ls","6","pistols"
"69095","pl","1","ploy"
"69096","lo","2","ploy"
"69097","oy","3","ploy"
"69098","po","1","porcelain"
"69099","or","2","porcelain"
"69100","rc","3","porcelain"
"69101","ce","4","porcelain"
"69102","el","5","porcelain"
"69103","la","6","porcelain"
"69104","ai","7","porcelain"
"69105","in","8","porcelain"
"69106","qu","1","quo"
"69107","uo","2","quo"
"69108","ra","1","raincoat"
"69109","ai","2","raincoat"
"69110","in","3","raincoat"
"69111","nc","4","raincoat"
"69112","co","5","raincoat"
"69113","oa","6","raincoat"
"69114","at","7","raincoat"
"69115","re","1","recommendations"
"69116","ec","2","recommendations"
"69117","co","3","recommendations"
"69118","om","4","recommendations"
"69119","mm","5","recommendations"
"69120","me","6","recommendations"
"69121","en","7","recommendations"
"69122","nd","8","recommendations"
"69123","da","9","recommendations"
"69124","at","10","recommendations"
"69125","ti","11","recommendations"
"69126","io","12","recommendations"
"69127","on","13","recommendations"
"69128","ns","14","recommendations"
"69129","re","1","refugees"
"69130","ef","2","refugees"
"69131","fu","3","refugees"
"69132","ug","4","refugees"
"69133","ge","5","refugees"
"69134","ee","6","refugees"
"69135","es","7","refugees"
"69136","re","1","regime"
"69137","eg","2","regime"
"69138","gi","3","regime"
"69139","im","4","regime"
"69140","me","5","regime"
"69141","re","1","rejects"
"69142","ej","2","rejects"
"69143","je","3","rejects"
"69144","ec","4","rejects"
"69145","ct","5","rejects"
"69146","ts","6","rejects"
"69147","re","1","relevance"
"69148","el","2","relevance"
"69149","le","3","relevance"
"69150","ev","4","relevance"
"69151","va","5","relevance"
"69152","an","6","relevance"
"69153","nc","7","relevance"
"69154","ce","8","relevance"
"69155","re","1","requirement"
"69156","eq","2","requirement"
"69157","qu","3","requirement"
"69158","ui","4","requirement"
"69159","ir","5","requirement"
"69160","re","6","requirement"
"69161","em","7","requirement"
"69162","me","8","requirement"
"69163","en","9","requirement"
"69164","nt","10","requirement"
"69165","sa","1","sands"
"69166","an","2","sands"
"69167","nd","3","sands"
"69168","ds","4","sands"
"69169","sc","1","scouting"
"69170","co","2","scouting"
"69171","ou","3","scouting"
"69172","ut","4","scouting"
"69173","ti","5","scouting"
"69174","in","6","scouting"
"69175","ng","7","scouting"
"69176","sc","1","scraps"
"69177","cr","2","scraps"
"69178","ra","3","scraps"
"69179","ap","4","scraps"
"69180","ps","5","scraps"
"69181","si","1","sightseeing"
"69182","ig","2","sightseeing"
"69183","gh","3","sightseeing"
"69184","ht","4","sightseeing"
"69185","ts","5","sightseeing"
"69186","se","6","sightseeing"
"69187","ee","7","sightseeing"
"69188","ei","8","sightseeing"
"69189","in","9","sightseeing"
"69190","ng","10","sightseeing"
"69191","sk","1","skeletons"
"69192","ke","2","skeletons"
"69193","el","3","skeletons"
"69194","le","4","skeletons"
"69195","et","5","skeletons"
"69196","to","6","skeletons"
"69197","on","7","skeletons"
"69198","ns","8","skeletons"
"69199","sk","1","skeptical"
"69200","ke","2","skeptical"
"69201","ep","3","skeptical"
"69202","pt","4","skeptical"
"69203","ti","5","skeptical"
"69204","ic","6","skeptical"
"69205","ca","7","skeptical"
"69206","al","8","skeptical"
"69207","sl","1","slutty"
"69208","lu","2","slutty"
"69209","ut","3","slutty"
"69210","tt","4","slutty"
"69211","ty","5","slutty"
"69212","so","1","sox"
"69213","ox","2","sox"
"69214","sp","1","sponsors"
"69215","po","2","sponsors"
"69216","on","3","sponsors"
"69217","ns","4","sponsors"
"69218","so","5","sponsors"
"69219","or","6","sponsors"
"69220","rs","7","sponsors"
"69221","sp","1","sprinkle"
"69222","pr","2","sprinkle"
"69223","ri","3","sprinkle"
"69224","in","4","sprinkle"
"69225","nk","5","sprinkle"
"69226","kl","6","sprinkle"
"69227","le","7","sprinkle"
"69228","st","1","stained"
"69229","ta","2","stained"
"69230","ai","3","stained"
"69231","in","4","stained"
"69232","ne","5","stained"
"69233","ed","6","stained"
"69234","st","1","staked"
"69235","ta","2","staked"
"69236","ak","3","staked"
"69237","ke","4","staked"
"69238","ed","5","staked"
"69239","st","1","streams"
"69240","tr","2","streams"
"69241","re","3","streams"
"69242","ea","4","streams"
"69243","am","5","streams"
"69244","ms","6","streams"
"69245","st","1","stricken"
"69246","tr","2","stricken"
"69247","ri","3","stricken"
"69248","ic","4","stricken"
"69249","ck","5","stricken"
"69250","ke","6","stricken"
"69251","en","7","stricken"
"69252","st","1","stride"
"69253","tr","2","stride"
"69254","ri","3","stride"
"69255","id","4","stride"
"69256","de","5","stride"
"69257","st","1","striped"
"69258","tr","2","striped"
"69259","ri","3","striped"
"69260","ip","4","striped"
"69261","pe","5","striped"
"69262","ed","6","striped"
"69263","su","1","suppress"
"69264","up","2","suppress"
"69265","pp","3","suppress"
"69266","pr","4","suppress"
"69267","re","5","suppress"
"69268","es","6","suppress"
"69269","ss","7","suppress"
"69270","ta","1","tactic"
"69271","ac","2","tactic"
"69272","ct","3","tactic"
"69273","ti","4","tactic"
"69274","ic","5","tactic"
"69275","ta","1","tang"
"69276","an","2","tang"
"69277","ng","3","tang"
"69278","te","1","tee"
"69279","ee","2","tee"
"69280","th","1","thieving"
"69281","hi","2","thieving"
"69282","ie","3","thieving"
"69283","ev","4","thieving"
"69284","vi","5","thieving"
"69285","in","6","thieving"
"69286","ng","7","thieving"
"69287","ti","1","timetable"
"69288","im","2","timetable"
"69289","me","3","timetable"
"69290","et","4","timetable"
"69291","ta","5","timetable"
"69292","ab","6","timetable"
"69293","bl","7","timetable"
"69294","le","8","timetable"
"69295","ti","1","titanium"
"69296","it","2","titanium"
"69297","ta","3","titanium"
"69298","an","4","titanium"
"69299","ni","5","titanium"
"69300","iu","6","titanium"
"69301","um","7","titanium"
"69302","tr","1","trajectory"
"69303","ra","2","trajectory"
"69304","aj","3","trajectory"
"69305","je","4","trajectory"
"69306","ec","5","trajectory"
"69307","ct","6","trajectory"
"69308","to","7","trajectory"
"69309","or","8","trajectory"
"69310","ry","9","trajectory"
"69311","tr","1","transporting"
"69312","ra","2","transporting"
"69313","an","3","transporting"
"69314","ns","4","transporting"
"69315","sp","5","transporting"
"69316","po","6","transporting"
"69317","or","7","transporting"
"69318","rt","8","transporting"
"69319","ti","9","transporting"
"69320","in","10","transporting"
"69321","ng","11","transporting"
"69322","tr","1","triggers"
"69323","ri","2","triggers"
"69324","ig","3","triggers"
"69325","gg","4","triggers"
"69326","ge","5","triggers"
"69327","er","6","triggers"
"69328","rs","7","triggers"
"69329","tw","1","twos"
"69330","wo","2","twos"
"69331","os","3","twos"
"69332","un","1","unfit"
"69333","nf","2","unfit"
"69334","fi","3","unfit"
"69335","it","4","unfit"
"69336","un","1","uninvited"
"69337","ni","2","uninvited"
"69338","in","3","uninvited"
"69339","nv","4","uninvited"
"69340","vi","5","uninvited"
"69341","it","6","uninvited"
"69342","te","7","uninvited"
"69343","ed","8","uninvited"
"69344","un","1","unprofessional"
"69345","np","2","unprofessional"
"69346","pr","3","unprofessional"
"69347","ro","4","unprofessional"
"69348","of","5","unprofessional"
"69349","fe","6","unprofessional"
"69350","es","7","unprofessional"
"69351","ss","8","unprofessional"
"69352","si","9","unprofessional"
"69353","io","10","unprofessional"
"69354","on","11","unprofessional"
"69355","na","12","unprofessional"
"69356","al","13","unprofessional"
"69357","us","1","user"
"69358","se","2","user"
"69359","er","3","user"
"69360","va","1","valiant"
"69361","al","2","valiant"
"69362","li","3","valiant"
"69363","ia","4","valiant"
"69364","an","5","valiant"
"69365","nt","6","valiant"
"69366","vi","1","viper"
"69367","ip","2","viper"
"69368","pe","3","viper"
"69369","er","4","viper"
"69370","wa","1","warp"
"69371","ar","2","warp"
